FeedbackID,CustomerID,ProjectID,FeedbackDate,Rating,Comments
FDBK0802,CUST1154,PROJ008,2022-09-14,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0803,CUST1155,PROJ007,2022-01-11,5,Excellent construction quality and timely delivery. Very happy!
FDBK0804,CUST1156,PROJ007,2022-06-11,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0805,CUST1157,PROJ008,2022-09-24,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0806,CUST1158,PROJ007,2022-06-08,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0807,CUST1159,PROJ008,2022-10-19,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0808,CUST1161,PROJ007,2021-10-12,5,Excellent construction quality and timely delivery. Very happy!
FDBK0809,CUST1162,PROJ008,2022-11-07,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0810,CUST1163,PROJ008,2022-10-22,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0811,CUST1164,PROJ007,2022-06-10,2,Significant delay in handover. The final product feels rushed.
FDBK0812,CUST1166,PROJ009,2025-01-17,5,Excellent construction quality and timely delivery. Very happy!
FDBK0813,CUST1167,PROJ008,2022-08-19,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0814,CUST1168,PROJ008,2022-08-12,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0815,CUST1169,PROJ009,2024-10-14,2,Significant delay in handover. The final product feels rushed.
FDBK0816,CUST1170,PROJ008,2023-01-21,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0817,CUST1172,PROJ008,2022-05-23,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0818,CUST1173,PROJ009,2025-06-10,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0819,CUST1175,PROJ008,2022-05-31,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0820,CUST1176,PROJ008,2022-08-15,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0821,CUST1177,PROJ008,2023-01-26,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0822,CUST1179,PROJ007,2022-04-04,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0823,CUST1181,PROJ007,2022-03-10,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0824,CUST1184,PROJ008,2022-11-29,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0825,CUST1186,PROJ009,2025-06-17,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0826,CUST1187,PROJ009,2025-05-02,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0827,CUST1191,PROJ009,2025-01-05,2,Significant delay in handover. The final product feels rushed.
FDBK0828,CUST1194,PROJ008,2022-11-27,5,Excellent construction quality and timely delivery. Very happy!
FDBK0829,CUST1195,PROJ008,2022-09-25,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0830,CUST1198,PROJ007,2022-07-09,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0831,CUST1199,PROJ008,2022-08-21,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0832,CUST1201,PROJ008,2022-07-12,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0833,CUST1202,PROJ008,2022-10-28,2,Significant delay in handover. The final product feels rushed.
FDBK0834,CUST1203,PROJ008,2022-10-05,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0835,CUST1204,PROJ009,2024-10-14,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0836,CUST1206,PROJ008,2022-09-08,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0837,CUST1207,PROJ009,2024-08-10,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0838,CUST1208,PROJ008,2022-08-27,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0839,CUST1209,PROJ009,2024-09-29,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0840,CUST1211,PROJ007,2022-04-13,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0841,CUST1212,PROJ007,2022-05-28,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0842,CUST1214,PROJ008,2022-07-20,5,Excellent construction quality and timely delivery. Very happy!
FDBK0843,CUST1215,PROJ007,2022-03-06,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0844,CUST1217,PROJ009,2024-12-19,5,Excellent construction quality and timely delivery. Very happy!
FDBK0845,CUST1218,PROJ007,2022-01-09,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0846,CUST1220,PROJ008,2023-01-10,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0847,CUST1222,PROJ008,2023-02-04,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0848,CUST1224,PROJ008,2022-09-27,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0849,CUST1225,PROJ009,2024-10-23,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0850,CUST1226,PROJ009,2025-01-27,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0851,CUST1227,PROJ009,2024-09-04,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0852,CUST1228,PROJ008,2022-08-09,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0853,CUST1229,PROJ009,2024-08-28,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0854,CUST1230,PROJ007,2022-07-21,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0855,CUST1231,PROJ008,2023-01-18,5,Excellent construction quality and timely delivery. Very happy!
FDBK0856,CUST1232,PROJ008,2022-12-18,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0857,CUST1233,PROJ007,2022-05-27,5,Excellent construction quality and timely delivery. Very happy!
FDBK0858,CUST1234,PROJ009,2024-12-05,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0859,CUST1235,PROJ008,2022-07-07,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0860,CUST1236,PROJ008,2022-06-29,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0861,CUST1237,PROJ009,2025-02-19,2,Significant delay in handover. The final product feels rushed.
FDBK0862,CUST1238,PROJ008,2023-01-08,5,Excellent construction quality and timely delivery. Very happy!
FDBK0863,CUST1239,PROJ009,2024-11-24,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0864,CUST1241,PROJ009,2025-01-03,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0865,CUST1243,PROJ008,2022-11-01,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0866,CUST1244,PROJ009,2025-05-15,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0867,CUST1247,PROJ008,2022-08-03,5,Excellent construction quality and timely delivery. Very happy!
FDBK0868,CUST1248,PROJ009,2025-04-12,5,Excellent construction quality and timely delivery. Very happy!
FDBK0869,CUST1249,PROJ008,2022-05-18,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0870,CUST1251,PROJ008,2022-06-28,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0871,CUST1252,PROJ009,2024-12-24,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0872,CUST1253,PROJ009,2024-08-02,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0873,CUST1254,PROJ008,2022-08-04,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0874,CUST1255,PROJ008,2022-07-07,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0875,CUST1257,PROJ009,2025-03-11,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0876,CUST1258,PROJ008,2022-05-02,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0877,CUST1259,PROJ008,2022-12-02,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0878,CUST1260,PROJ008,2022-12-25,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0879,CUST1263,PROJ009,2024-11-23,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0880,CUST1264,PROJ009,2025-04-20,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0881,CUST1265,PROJ008,2022-10-14,5,Excellent construction quality and timely delivery. Very happy!
FDBK0882,CUST1266,PROJ008,2022-12-22,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0883,CUST1267,PROJ009,2024-11-12,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0884,CUST1268,PROJ008,2022-06-02,5,Excellent construction quality and timely delivery. Very happy!
FDBK0885,CUST1269,PROJ009,2025-03-31,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0886,CUST1270,PROJ008,2022-12-25,2,Significant delay in handover. The final product feels rushed.
FDBK0887,CUST1272,PROJ009,2025-01-08,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0888,CUST1273,PROJ009,2024-09-05,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0889,CUST1276,PROJ008,2022-10-20,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0890,CUST1277,PROJ009,2025-06-04,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0891,CUST1278,PROJ008,2022-12-18,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0892,CUST1279,PROJ008,2022-11-04,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0893,CUST1280,PROJ009,2025-01-06,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0894,CUST1283,PROJ008,2022-09-09,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0895,CUST1284,PROJ009,2025-01-11,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0896,CUST1285,PROJ009,2025-01-09,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0897,CUST1287,PROJ009,2025-06-09,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0898,CUST1288,PROJ009,2025-01-23,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0899,CUST1290,PROJ009,2024-08-24,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0900,CUST1291,PROJ009,2025-03-05,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0901,CUST1292,PROJ009,2025-03-08,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0902,CUST1295,PROJ009,2025-02-03,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0903,CUST1296,PROJ009,2025-05-25,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0904,CUST1297,PROJ009,2025-06-12,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0905,CUST1298,PROJ009,2024-11-02,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0906,CUST1299,PROJ009,2024-08-07,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0907,CUST1301,PROJ009,2025-03-26,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0908,CUST1302,PROJ009,2025-03-07,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0909,CUST1304,PROJ009,2025-04-23,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0910,CUST1305,PROJ009,2024-12-24,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0911,CUST1306,PROJ009,2024-09-29,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0912,CUST1307,PROJ009,2024-09-15,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0913,CUST1309,PROJ009,2025-01-12,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0914,CUST1310,PROJ009,2024-12-25,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0915,CUST1311,PROJ009,2025-03-31,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0916,CUST1312,PROJ009,2024-11-20,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0917,CUST1313,PROJ009,2024-11-22,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0918,CUST1316,PROJ009,2025-01-01,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0919,CUST1320,PROJ009,2024-12-27,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0920,CUST1321,PROJ009,2025-03-24,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0921,CUST1322,PROJ009,2025-04-22,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0922,CUST1323,PROJ009,2024-09-03,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0923,CUST1324,PROJ009,2024-11-05,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0924,CUST1325,PROJ009,2024-12-22,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0925,CUST1327,PROJ009,2024-09-18,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0926,CUST1328,PROJ009,2024-08-29,2,Significant delay in handover. The final product feels rushed.
FDBK0927,CUST1330,PROJ009,2025-04-07,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0928,CUST1331,PROJ009,2024-12-29,2,Significant delay in handover. The final product feels rushed.
FDBK0929,CUST1332,PROJ009,2025-05-11,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0930,CUST1335,PROJ009,2024-08-15,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0931,CUST1336,PROJ009,2024-10-27,2,Significant delay in handover. The final product feels rushed.
FDBK0932,CUST1337,PROJ009,2024-11-29,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0933,CUST1339,PROJ009,2025-06-20,2,Significant delay in handover. The final product feels rushed.
FDBK0934,CUST1341,PROJ009,2025-02-06,5,Excellent construction quality and timely delivery. Very happy!
FDBK0935,CUST1343,PROJ009,2025-04-05,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0936,CUST1344,PROJ009,2024-09-23,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0937,CUST1345,PROJ009,2025-02-09,2,Significant delay in handover. The final product feels rushed.
FDBK0938,CUST1346,PROJ009,2024-09-18,5,Excellent construction quality and timely delivery. Very happy!
FDBK0939,CUST1348,PROJ009,2024-11-07,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0940,CUST1349,PROJ009,2024-08-11,5,Excellent construction quality and timely delivery. Very happy!
FDBK0941,CUST1350,PROJ009,2024-08-01,2,Build quality is not up to the mark. Facing issues with fittings.
FDBK0942,CUST1351,PROJ009,2024-10-12,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0943,CUST1353,PROJ009,2025-02-09,3,"The apartment is nice, but maintenance fees are higher than what was initially promised."
FDBK0944,CUST1354,PROJ009,2024-12-11,4,"Good project overall, but the clubhouse amenities were delayed."
FDBK0945,CUST1356,PROJ009,2025-02-17,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0946,CUST1357,PROJ009,2024-11-06,3,"Average experience. Construction is solid, but there were some plumbing issues after moving in."
FDBK0947,CUST1361,PROJ009,2025-01-18,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0948,CUST1362,PROJ009,2025-03-01,5,Excellent construction quality and timely delivery. Very happy!
FDBK0949,CUST1363,PROJ009,2025-04-11,5,Truly a landmark project. The finish and attention to detail are superb.
FDBK0950,CUST1365,PROJ009,2024-10-11,5,Excellent construction quality and timely delivery. Very happy!
FDBK0951,CUST1366,PROJ009,2025-04-07,4,"Loved the apartment view, though the initial paperwork process was a bit slow."
FDBK0952,CUST1368,PROJ009,2024-12-29,4,"Good project overall, but the clubhouse amenities were delayed."
